histid_1940,birthyr_son,statefip_1940,countyicp_1940,educd_1940,lit_son,empstatd_1940,labforce_1940,occ_son,macro_son,meso_son,urban_1900,urban_1910,urban_1920,urban_1930,urban_1940,wkswork1_1940,histid_pop_1900,histid_pop_1910,histid_pop_1920,histid_pop_1930,histid_pop_1940,birthyr_pop,birthyr_spread,spread_mad,spread_flag,attachment_level_son,attachment_level_pop,statefip_pop_1900,statefip_pop_1910,statefip_pop_1920,statefip_pop_1930,statefip_pop_1940,countyicp_pop_1900,countyicp_pop_1910,countyicp_pop_1920,countyicp_pop_1930,countyicp_pop_1940,educd_pop_1940,lit_pop,empstatd_pop_1910,empstatd_pop_1930,empstatd_pop_1940,labforce_pop_1910,labforce_pop_1920,labforce_pop_1930,labforce_pop_1940,urban_pop_1900,urban_pop_1910,urban_pop_1920,urban_pop_1930,urban_pop_1940,wkswork1_pop_1940,occ_pop,occ_pop_attach,picked_year_attach,meso_pop,macro_pop,meso_pop_attach,macro_pop_attach,w_parent_flag_1900,w_parent_flag_1910,w_parent_flag_1920,w_parent_flag_1930,w_parent_flag_1940
B4C33BA9-964A-48DA-812A-8A329F4F6177,1913,1,990,22,4,10,2,820,farming,farmworker,NA,NA,1,1,1,52,6F28399E-9735-436D-9241-6DC499A0EDD0,A9B20E44-FA55-46D3-9268-3D95F4B11646,CA6DE824-B2F0-4975-8443-92E0A61F0DF2,EA7516B6-198F-421D-8665-A0DC26EE193B,D48CA158-B6A2-4DA2-9196-5FD940D27DD8,1882,3,1,FALSE,NA,NA,1,1,1,1,1,990,990,990,990,990,17,4,10,10,10,2,2,2,2,1,1,1,1,1,52,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
B4DE8886-ED86-40AC-9F48-7ADD662A2797,1918,8,670,30,NA,32,1,970,manual,unskilled,NA,NA,NA,NA,1,52,NA,NA,NA,NA,F244D3BE-730D-47D7-B573-A3A67558DC96,1888,0,0,FALSE,4,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,670,2,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,52,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
B4E05B9E-11B6-45F2-8440-E2D18C97D8F4,1900,38,550,23,4,10,2,100,farming,farmer,NA,1,1,1,1,0,NA,B35FC196-E301-4C7C-A1C2-7A2C6A16F93F,C849F009-63DE-4CD1-99F9-70FEBB3979AB,B56ABE07-DD46-4BC5-BAD8-B4AC4D40287F,NA,1858,1,0,FALSE,NA,NA,NA,38,38,38,NA,NA,550,550,550,NA,NA,4,10,10,NA,2,2,2,NA,NA,1,1,1,NA,NA,100,100,1910,farmer,farming,farmer,farming,0,1,1,1,0
B4E943D0-E575-4B82-A6D8-37665159C739,1905,4,50,17,4,11,2,970,manual,unskilled,NA,NA,NA,1,1,7,NA,NA,NA,6ECBA287-ECB6-4569-98B4-33A330E6C6D1,NA,1875,0,0,FALSE,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,50,NA,NA,1,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,100,100,1930,farmer,farming,farmer,farming,0,0,0,1,0
B4F2A1E7-96ED-4F93-AF8C-7178F8E0CD14,1918,19,1710,26,4,21,2,820,farming,farmworker,NA,NA,NA,1,1,0,NA,NA,NA,FB90608D-541A-479E-94BB-48EED7996002,B650C76B-FBDD-4AF0-9BF0-5FA8A5C556F7,1890,1,0.5,FALSE,1,NA,NA,NA,NA,19,19,NA,NA,NA,1710,1710,80,4,NA,20,10,NA,NA,2,2,NA,NA,NA,1,1,52,100,100,1930,farmer,farming,farmer,farming,0,0,0,1,1
B4FCA857-062D-4BC3-9F5E-161A795E1CF1,1904,40,1310,50,4,10,2,643,manual,unskilled,NA,1,1,1,1,52,NA,0BF54556-54FC-4BDA-8693-E4ACE80FE9F8,1C97BDD6-5E8B-42B3-926C-18AF225A890A,D6874562-CB16-4994-A87E-BE0601E227BE,28C0E162-37CB-4D85-B8E3-D58E1D5CD233,1868,1,0,FALSE,NA,NA,NA,40,40,40,40,NA,1310,1310,1430,1310,80,4,10,10,32,2,2,2,1,NA,1,1,1,1,0,100,100,1930,farmer,farming,farmer,farming,0,1,1,1,1
B4FF8841-4B0D-41F6-97FD-16A254436CB3,1919,40,690,16,1,21,2,820,farming,farmworker,NA,NA,1,1,1,0,NA,FCCBD6C1-C4C3-4EF0-BA64-E58FA0B561CE,91B8CDCA-61FF-44F1-A590-B2077F8EC4D1,A123EC72-AE8C-414D-B901-7F72C38A4618,773113FA-0A8D-435B-B805-013E88F5497A,1890,5,1.5,FALSE,1,NA,NA,40,40,40,40,NA,690,690,690,690,22,4,30,10,10,1,1,2,2,NA,1,1,1,1,50,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
B50AF86F-CE90-49D1-8847-C482E573E162,1913,40,1170,26,4,11,2,100,farming,farmer,NA,NA,1,1,1,50,NA,9C2DA52C-B0C8-4104-879C-F5138534EF41,086377EC-1765-470E-957B-D8674D470FC6,3E8CC6CA-0260-4819-8C8D-A9DCA4383078,NA,1866,6,2,FALSE,NA,NA,NA,40,40,40,NA,NA,1170,1170,1170,NA,NA,4,10,10,NA,2,2,2,NA,NA,1,1,1,NA,NA,100,100,1910,farmer,farming,farmer,farming,0,0,1,1,0
B51BB479-8CCC-4B2E-9C33-FE95564F0067,1915,6,270,40,4,10,2,970,manual,unskilled,NA,NA,1,1,1,42,NA,NA,9B51F0D3-3B45-432C-8136-BF8F22966EBE,573CA689-9170-418F-9F05-0CEF87B1791B,1791ED5A-E178-4D65-9683-9B466704905F,1887,6,2,FALSE,NA,NA,NA,NA,6,6,6,NA,NA,270,270,270,16,4,NA,10,10,NA,2,2,2,NA,NA,1,1,1,52,820,820,1930,farmworker,farming,farmworker,farming,0,0,1,1,1
B51BFE2C-6C2B-4948-A02E-5CF23503BEB7,1915,6,650,30,4,10,2,820,farming,farmworker,NA,NA,1,1,1,32,NA,NA,671A8F32-50EA-4E27-8164-64DF7B801922,91199EFB-B634-44FE-AA02-C2AE6DF572F9,DDAE1AF6-B12C-4DE6-A27F-927FE4A280FE,1886,1,0,FALSE,NA,NA,NA,NA,6,6,6,NA,NA,650,650,650,30,4,NA,10,10,NA,2,2,2,NA,NA,1,1,1,32,820,820,1930,farmworker,farming,farmworker,farming,0,0,1,1,1
B51C01AD-0667-43B9-A1B4-155C63C588D4,1918,30,350,23,4,21,2,970,manual,unskilled,NA,NA,1,1,1,52,NA,NA,2032B47A-270C-4313-BD19-8FA466020D15,08DDC891-68D9-436C-9767-0561A7892912,4E78DD16-DDD7-4016-83CD-2B3702BFA75F,1880,3,0,FALSE,4,NA,NA,NA,30,30,30,NA,NA,350,350,350,16,4,NA,30,10,NA,2,1,2,NA,NA,1,1,1,52,100,100,1940,farmer,farming,farmer,farming,0,0,1,1,1
B51C5008-FD4B-4AAA-8DAF-470305B12F2B,1915,37,1550,17,4,10,2,830,farming,farmworker,NA,NA,1,1,1,52,NA,NA,FA598E7D-CDB5-4878-87DF-CBAD9D80D671,0FF5713A-3B28-4CB5-8236-82807DF1C84E,3AFEC668-F20C-4E24-9C65-1DA534982ADC,1882,4,2,FALSE,NA,NA,NA,NA,37,37,37,NA,NA,1650,1550,1550,16,4,NA,10,10,NA,2,2,2,NA,NA,1,1,1,52,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
B5225761-564A-413A-B0D8-8898DFDEC830,1915,1,1110,30,NA,10,2,830,farming,farmworker,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2489EECD-43C4-4208-BEAA-788A627F5C80,1882,0,0,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1110,22,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,52,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
B52787E9-2CA7-4FEA-9ED1-0A9A94888D48,1917,40,410,40,4,11,2,970,manual,unskilled,NA,NA,1,1,1,12,NA,B9BD5B03-FE85-4E8A-8BA4-467976D8A5CF,6835134B-AF6A-4F96-ADDD-08233E3EE9E5,6AD4B994-ADD5-4D90-B227-14A9CF22AFA8,4CA356A9-4AC7-47C6-B69D-4585A5DA1997,1896,1,0,FALSE,NA,NA,NA,40,40,40,40,NA,410,410,350,410,26,4,30,10,11,0,2,2,2,NA,1,1,1,1,36,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
B527B919-2144-4A5D-917B-281F95053C1A,1913,27,50,22,4,10,2,970,manual,unskilled,NA,NA,1,1,1,23,NA,NA,34F6EEE3-EED2-4AA0-BB81-20D0EDABE990,978E10CE-0118-4932-8900-745CFB5A0D6B,4B63E8DD-63D5-4477-9D21-96714BB40F61,1880,1,0,FALSE,NA,NA,NA,NA,27,27,27,NA,NA,50,50,50,22,4,NA,10,31,NA,2,2,1,NA,NA,1,1,1,36,970,970,1930,unskilled,manual,unskilled,manual,0,0,1,1,1
B52B566D-D341-415C-BD89-2F6AB3C23D5B,1919,26,970,25,4,21,2,100,farming,farmer,NA,NA,1,1,1,0,NA,NA,FAE91C8C-C33A-4041-B726-DE6E8EBECFA2,DA881D8D-66C0-424B-BB59-0AE8BFAD8C5E,720A3649-1521-4673-9DA0-878CA5C10168,1893,2,0,FALSE,1,NA,NA,NA,26,26,26,NA,NA,970,970,970,17,4,NA,10,11,NA,2,2,2,NA,NA,1,1,1,30,950,950,1930,unskilled,manual,unskilled,manual,0,0,1,1,1
B52C87E1-0230-4716-96BB-B399FDF05F5F,1900,30,470,25,4,10,2,100,farming,farmer,NA,1,1,1,1,52,NA,A7B5DF83-B8E0-4FDC-8F14-6A06B5BA642C,60285E2A-9346-45E8-B0D1-F0804011F041,65856FB0-865A-4A24-8C58-76CEB00844F7,NA,1867,0,0,FALSE,NA,NA,NA,30,30,30,NA,NA,630,630,470,NA,NA,4,10,10,NA,2,2,2,NA,NA,1,1,1,NA,NA,501,501,1930,crafts,manual,crafts,manual,0,1,1,1,0
B52C8C91-8C9B-416F-A59C-D6B19EE2C978,1904,16,90,40,NA,22,2,990,nilf,nilf,NA,NA,NA,NA,1,0,NA,NA,NA,NA,88480DFD-F797-4568-8044-C4FED167B316,1883,0,0,FALSE,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,90,23,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,20,950,950,1940,unskilled,manual,unskilled,manual,0,0,0,0,1
B52EC0A2-F854-4A33-8B96-EB2D60E8A27D,1911,55,1150,23,4,10,2,970,manual,unskilled,NA,NA,1,1,1,20,NA,NA,NA,A3A329A5-B78A-4F35-BC9E-D5DD059AA298,NA,1879,0,0,FALSE,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,1150,NA,NA,4,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,970,970,1930,unskilled,manual,unskilled,manual,0,0,0,1,0
B53F795C-62D6-4D71-B489-B172893D6B56,1919,40,1210,60,1,10,2,100,farming,farmer,NA,NA,1,1,1,52,NA,NA,21913AB7-B0FB-4F64-B36C-9BC29905F598,3E889F2A-387E-4361-834B-B1F6F6489EFD,DAFF2A52-10F4-4108-AAE6-B04D5224C06A,1885,3,0,FALSE,NA,NA,NA,NA,40,40,40,NA,NA,1210,1210,1210,2,4,NA,10,10,NA,2,2,2,NA,NA,1,1,1,52,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
B5404E5F-FD24-4933-8E25-D98CB9D9163F,1916,35,10,40,4,10,2,100,farming,farmer,NA,NA,NA,1,1,40,NA,NA,NA,DD6624B6-749A-4518-AE9F-7143A0E707EC,A604EAFC-17C0-4E7D-95ED-C63DBC757B45,1886,5,2.5,TRUE,NA,NA,NA,NA,NA,35,35,NA,NA,NA,10,10,40,4,NA,10,10,NA,NA,2,2,NA,NA,NA,1,1,29,100,100,1930,farmer,farming,farmer,farming,0,0,0,1,1
B541E85C-B6E7-4115-8F1F-121CC7B7E0DC,1907,6,1150,26,4,21,2,970,manual,unskilled,NA,1,1,1,1,26,3A601140-9CEC-4DCF-AAE4-4899B34E7B39,AD715277-83A1-4E60-BCAA-A79E056B4945,NA,NA,NA,1874,0,0,FALSE,3,NA,6,6,NA,NA,NA,1150,1150,NA,NA,NA,NA,1,10,NA,NA,2,NA,NA,NA,1,1,NA,NA,NA,NA,650,650,1910,unskilled,manual,unskilled,manual,0,1,0,0,0
B54466EF-6419-4445-B20D-1B7B29596C01,1919,46,310,25,4,11,2,970,manual,unskilled,NA,NA,NA,1,1,0,NA,NA,NA,8E78AF28-73E7-4569-A3E1-16FC64BD6BD6,1785EED4-608E-4DBF-9355-EEC1E6D99A0C,1866,1,0.5,FALSE,NA,NA,NA,NA,NA,46,46,NA,NA,NA,310,310,22,4,NA,10,32,NA,NA,2,1,NA,NA,NA,1,1,0,100,100,1930,farmer,farming,farmer,farming,0,0,0,1,1
B54559BF-29B6-4FD2-ABAB-9BEF5AC25450,1905,40,910,60,4,10,2,99,nonmanual,nonmanual,NA,1,1,1,1,52,NA,02B95DCA-3907-40C3-9074-6F1A2B0EE572,42D08BF9-2CA7-42E5-87A6-0E5113045A3B,26F8C66B-03A3-4309-A93F-926956A75C3B,E1A5FFE2-9794-4A64-9B64-CBA0755CDAFC,1874,0,0,FALSE,NA,NA,NA,40,40,40,40,NA,910,910,910,910,26,4,10,10,32,2,2,2,1,NA,1,1,1,1,0,490,490,1910,nonmanual,nonmanual,nonmanual,nonmanual,0,1,1,1,1
B545B904-0194-483E-9E03-42A8EBF7AB8D,1916,26,330,23,4,21,2,950,manual,unskilled,NA,NA,1,1,1,20,09E1691A-B17B-43DA-B974-4567595B2D9F,AF78C030-B137-4855-AEDA-1B2846BAADD9,6978CA6E-7808-47EC-A89E-6740CAA64F20,9FB57449-F7B4-42F4-A697-AA26C66843B4,B9C69013-2314-45EF-BFBA-62B9CF161A9F,1878,3,1,FALSE,3,NA,26,26,26,26,26,330,330,330,330,330,25,4,30,20,34,1,2,2,1,1,1,1,1,1,0,970,970,1930,unskilled,manual,unskilled,manual,0,0,1,1,1
B54C67C9-2F15-482E-9DB7-821A63DF1CF3,1914,40,710,26,4,34,1,100,farming,farmer,NA,NA,NA,1,1,0,NA,NA,NA,EB6DBF86-3DBB-4C86-892F-A502AAB8D114,5D081679-C6B2-4D9F-831E-0FDA53CFB321,1885,0,0,FALSE,1,NA,NA,NA,NA,40,40,NA,NA,NA,710,710,26,4,NA,10,32,NA,NA,2,1,NA,NA,NA,1,1,0,100,100,1930,farmer,farming,farmer,farming,0,0,0,1,1
B54D911E-45A0-4CAF-BCE8-F678EC13E3C8,1912,30,470,30,4,11,2,100,farming,farmer,NA,NA,1,1,1,44,NA,NA,33FFB78A-C373-4CBE-8308-E8883AA6B40A,NA,NA,1882,0,0,FALSE,NA,NA,NA,NA,30,NA,NA,NA,NA,630,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,544,544,1920,crafts,manual,crafts,manual,0,0,1,0,0
B556BFF1-A848-42E5-A818-411044FC1296,1918,40,630,60,4,34,1,999,nilf,nilf,NA,NA,1,1,1,0,NA,EF83096E-5D64-46CB-A39E-4B6243AD8718,3DF71DD3-194D-4C54-9122-831E595E9EB8,5DC76AEC-D930-4F0C-816F-C170FAE57C17,ACD6FDAF-EDFB-4E99-A754-17AB7A7CBC24,1886,1,0.5,FALSE,NA,NA,NA,40,40,40,40,NA,630,630,630,630,80,4,10,10,10,2,2,2,2,NA,1,1,1,1,52,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
B5701805-B345-40B0-B259-D2E1FAFECD8B,1915,46,1130,26,NA,21,2,970,manual,unskilled,NA,NA,NA,NA,1,2,NA,NA,NA,D7A50134-7390-4D23-A874-62E19E4792B7,F01FE1A8-8782-4A1E-AA78-A6C3E68750D3,1872,1,0.5,FALSE,2,NA,NA,NA,NA,46,46,NA,NA,NA,1130,1130,17,4,NA,30,32,NA,NA,1,1,NA,NA,NA,1,1,0,999,999,1930,nilf,nilf,nilf,nilf,0,0,0,0,1
B57168DD-FFB4-401E-ADC2-609F1A2DB7B8,1911,40,150,40,NA,21,2,820,farming,farmworker,NA,NA,NA,NA,1,20,NA,NA,E1D2E17E-E27B-4EA4-802D-B4BC6CC3B70A,975A2229-7AC5-4DAC-8DE0-261181BAF6C1,0952D585-4B24-46BD-A4D4-00792BA86EB5,1885,4,1,FALSE,3,NA,NA,NA,40,40,40,NA,NA,150,150,150,2,1,NA,10,10,NA,1,2,2,NA,NA,1,1,1,0,100,100,1930,farmer,farming,farmer,farming,0,0,0,0,1
B578BF4C-BB06-4176-B35D-F318A912AA6F,1903,40,710,26,NA,10,2,583,manual,crafts,NA,NA,NA,NA,1,12,NA,NA,NA,A68CDA5C-E929-4E9C-8FE0-1F2CFC778105,787B0BEF-24D1-4BD1-B2A2-5096A364DFC9,1876,3,1.5,FALSE,NA,NA,NA,NA,NA,40,40,NA,NA,NA,1130,710,40,4,NA,10,11,NA,NA,2,2,NA,NA,NA,1,1,17,970,970,1930,unskilled,manual,unskilled,manual,0,0,0,0,1
B57A1A7D-AB7B-4EA6-A170-8D95BB9775D6,1913,4,70,17,4,21,2,970,manual,unskilled,NA,NA,1,1,1,52,NA,NA,37E0609A-85D4-45D3-A221-C779C3D8930D,6F9E1167-43BF-472E-B775-C13378AD952D,NA,1882,3,1.5,FALSE,4,NA,NA,NA,4,4,NA,NA,NA,70,70,NA,NA,4,NA,20,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,100,970,1930,farmer,farming,unskilled,manual,0,0,1,1,0
B57FD730-3C51-442C-A946-AA9377B9994F,1918,4,10,2,NA,10,2,100,farming,farmer,NA,NA,NA,NA,1,50,NA,NA,NA,NA,3A5CCA11-F85E-4EBF-AEE2-9D5EF9A87468,1895,0,0,FALSE,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,10,2,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,40,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
B5849A57-2186-43D5-81F3-C6A59BB87C0F,1914,37,1550,23,NA,10,2,564,manual,crafts,NA,NA,NA,NA,1,52,NA,NA,FD755047-FDB5-414E-A060-90339DA65F0A,B0E63075-6257-40E0-9EFF-2F7492C372A3,C176E018-DD30-47D6-B383-A283339E2145,1886,2,0,FALSE,NA,NA,NA,NA,37,37,37,NA,NA,1550,1550,1550,2,4,NA,10,11,NA,2,2,2,NA,NA,1,1,1,52,100,100,1930,farmer,farming,farmer,farming,0,0,0,0,1
B5874EFF-FF98-4B25-9B93-130EA5623905,1916,38,550,23,4,21,2,970,manual,unskilled,NA,NA,1,1,1,24,NA,A6970D3B-E8B2-42D5-A318-C66BCB24BFEE,83C14106-C746-4F9D-AC21-6D5880DDFE8F,99F28E59-EF2D-463C-B24D-004BC1F3E7E9,55692347-A473-43E0-B843-76FAFFAAFFCF,1891,2,0.5,FALSE,3,NA,NA,38,38,38,38,NA,550,550,550,550,25,4,30,10,10,1,2,2,2,NA,1,1,1,1,32,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
B5912F2B-C885-4E4A-B214-677D67670BB0,1917,40,1330,14,1,21,2,820,farming,farmworker,NA,NA,NA,1,1,0,NA,NA,NA,374EF87D-9044-4B3B-8576-639ADB3245CE,981D8855-D586-4B6D-B0A1-CBCC14F6E9E4,1890,3,1.5,FALSE,1,NA,NA,NA,NA,40,40,NA,NA,NA,1330,1330,15,1,NA,10,21,NA,NA,2,2,NA,NA,NA,1,1,0,100,100,1930,farmer,farming,farmer,farming,0,0,0,1,1
B5914D73-B4AB-44C5-BE59-70262D58ECC3,1920,35,490,40,NA,33,1,999,nilf,nilf,NA,NA,NA,NA,1,13,NA,NA,NA,NA,A33FADC0-49AE-4114-88D2-D87A0F47C198,1888,0,0,FALSE,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,490,16,NA,NA,NA,11,NA,NA,NA,2,NA,NA,NA,NA,1,52,970,970,1940,unskilled,manual,unskilled,manual,0,0,0,0,1
B593E8B6-2021-4CA8-9100-0E499E112DF4,1910,35,390,22,4,11,2,970,manual,unskilled,NA,NA,NA,1,1,52,NA,NA,NA,AB3795EF-D69C-47B1-B60E-AB8C77DA183C,73069BC6-2201-43A3-901D-341BA12DF7B4,1882,1,0.5,FALSE,NA,NA,NA,NA,NA,35,35,NA,NA,NA,390,390,25,4,NA,10,10,NA,NA,2,2,NA,NA,NA,1,1,20,100,100,1930,farmer,farming,farmer,farming,0,0,0,1,1
B5943547-72B2-4A7D-A7CE-C18C8810EAFF,1904,4,70,23,4,10,2,504,manual,crafts,NA,NA,1,1,1,9,NA,NA,E77C4F4B-E517-4757-8D81-63E96CA7C490,A6EB7886-4BDD-4792-B7DE-E89A59D815FF,NA,1876,1,0.5,FALSE,NA,NA,NA,NA,4,4,NA,NA,NA,70,70,NA,NA,1,NA,10,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,100,970,1930,farmer,farming,unskilled,manual,0,0,1,1,0
B59A54B9-95A8-4636-A592-4EC311824838,1919,6,890,26,4,21,2,970,manual,unskilled,NA,NA,1,1,1,14,2A12DDEA-AAA0-49EF-A7D0-EAF5164944D2,B20B9E96-7D6D-4D66-8A35-25DF41769366,7ACE2992-E4F0-41B0-A33F-436CB9176F3A,16F044C2-FED8-4D2F-A990-CEC18986798B,1623E1EE-5EC1-407A-B3BD-37B22672E678,1876,1,0,FALSE,3,NA,6,6,6,6,6,890,890,890,890,890,17,4,10,10,34,2,2,2,1,1,1,1,1,1,6,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
B59AC7C7-BFD2-4A75-92C3-0228B3BFE7B7,1917,32,330,23,4,21,2,999,nilf,nilf,NA,NA,NA,2,2,0,NA,NA,NA,E4FF1868-AE02-4DC3-B08C-663C8D1AF7C5,E473129E-8E90-4A24-BA35-A04C1E08BF61,1877,0,0,FALSE,NA,NA,NA,NA,NA,32,32,NA,NA,NA,330,330,17,1,NA,10,11,NA,NA,2,2,NA,NA,NA,2,2,26,970,970,1930,unskilled,manual,unskilled,manual,0,0,0,1,1
B59CE751-334A-40EF-94D8-5A32261FDE12,1908,27,50,22,1,11,2,92,nonmanual,nonmanual,NA,1,1,1,1,32,NA,55CB2751-EE35-444A-9535-05E97A3B3A4F,C9A23484-F861-4999-9EF5-6CE624986D48,685128E9-27B8-4B5F-8F09-F3257108C269,49C5B0F6-2022-4F47-8279-E151DA5B52D8,1886,5,1.5,FALSE,NA,NA,NA,27,27,27,27,NA,50,50,50,50,2,4,10,30,34,2,2,1,1,NA,1,1,1,1,0,970,999,1930,unskilled,manual,nilf,nilf,0,1,1,1,1
B5B1D955-C478-4185-A1F1-B46FC9369E1B,1916,6,930,50,NA,10,2,650,manual,unskilled,NA,NA,NA,NA,1,45,NA,NA,NA,530B68C3-CFD7-47E8-A0CE-337A3BF483A5,F218D7E8-D4AD-4FF4-9A9D-B1C1DD192EB8,1890,0,0,FALSE,NA,NA,NA,NA,NA,6,6,NA,NA,NA,930,930,16,4,NA,10,10,NA,NA,2,2,NA,NA,NA,1,1,40,650,979,1930,unskilled,manual,nilf,nilf,0,0,0,0,1
B5B30EBD-038B-4CC6-8041-FF11EB8DCB5E,1918,40,410,15,NA,10,2,830,farming,farmworker,NA,NA,NA,NA,1,0,NA,NA,NA,NA,FC4D5F21-6B68-4B54-8809-AD3D10495C6C,1880,0,0,FALSE,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,410,16,NA,NA,NA,11,NA,NA,NA,2,NA,NA,NA,NA,1,16,504,504,1940,crafts,manual,crafts,manual,0,0,0,0,1
B5B65514-3390-4192-AFAF-8CCE71899D34,1904,6,270,30,4,10,2,683,manual,unskilled,NA,NA,1,1,1,40,NA,61E38B11-FAA8-4022-A510-A26F75ECD4DA,BC4EC0D7-3ACA-4A22-BC6E-B4CC22EEB3F3,NA,NA,1874,3,1.5,FALSE,NA,NA,NA,6,6,NA,NA,NA,270,270,NA,NA,NA,1,20,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,NA,820,820,1910,farmworker,farming,farmworker,farming,0,0,1,0,0
B5B72492-293E-4B83-B286-264F1FF6D036,1913,38,50,26,4,32,1,999,nilf,nilf,NA,NA,1,1,1,0,NA,NA,1B74909B-4AB4-40C8-AB00-43CCB9D8D2CC,5C581642-F003-437F-B99C-63D2FED500D3,DBCD4536-D397-490B-9179-8D90319FEF03,1884,2,1,FALSE,NA,NA,NA,NA,38,38,38,NA,NA,50,50,50,22,4,NA,10,10,NA,2,2,2,NA,NA,1,1,1,26,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
B5BDC139-0291-4ED3-8D08-470AEBED299B,1917,35,450,25,NA,10,2,820,farming,farmworker,NA,NA,NA,NA,1,20,NA,NA,NA,NA,2EC066F8-10A0-49DC-9611-82BC90A7EC85,1890,0,0,FALSE,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,450,2,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,52,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
B5BFF8A5-36D1-4613-98E5-D60160487D59,1914,27,290,50,NA,10,2,970,manual,unskilled,NA,NA,NA,NA,1,26,NA,NA,NA,NA,402C6142-6976-4DE3-9AF2-7923C48A0E24,1892,0,0,FALSE,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,290,23,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,52,100,100,1940,farmer,farming,farmer,farming,0,0,0,0,1
B5C193BB-7EA9-4BE2-8184-85B48CD72F6F,1905,6,190,16,4,10,2,820,farming,farmworker,NA,NA,NA,1,1,12,NA,NA,NA,3F9FFD6C-52CC-43D7-91B4-8330131A1D40,NA,1875,0,0,FALSE,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,190,NA,NA,4,NA,10,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,820,820,1930,farmworker,farming,farmworker,farming,0,0,0,1,0
B5C9CC95-11B4-45D7-A6C1-8517537F9397,1905,40,630,30,4,21,2,650,manual,unskilled,NA,1,1,1,1,26,NA,EF83096E-5D64-46CB-A39E-4B6243AD8718,3DF71DD3-194D-4C54-9122-831E595E9EB8,5DC76AEC-D930-4F0C-816F-C170FAE57C17,ACD6FDAF-EDFB-4E99-A754-17AB7A7CBC24,1886,1,0.5,FALSE,3,NA,NA,40,40,40,40,NA,630,630,630,630,80,4,10,10,10,2,2,2,2,NA,1,1,1,1,52,100,100,1930,farmer,farming,farmer,farming,0,1,1,1,1
B5D087F3-8E7E-4D0C-838C-6697BA37F25E,1919,35,10,2,NA,21,2,534,manual,crafts,NA,NA,NA,NA,2,0,NA,NA,NA,DD9A8811-6AD9-4995-8792-635AF335A646,689D5B70-1073-4739-98B3-3CD777FA698F,1892,2,1,FALSE,1,NA,NA,NA,NA,35,35,NA,NA,NA,310,10,2,4,NA,10,10,NA,NA,2,2,NA,NA,NA,1,2,52,534,534,1930,crafts,manual,crafts,manual,0,0,0,0,1
B5D4073E-6DDF-4F64-BF47-EADFF8F18487,1920,46,70,16,4,32,1,999,nilf,nilf,NA,NA,1,1,1,0,NA,A0F0261B-4BE1-4A36-8F20-27571E5C4382,65E6DDCE-37D8-4D9B-A95F-C713C967F205,3A2D1169-F15D-46F5-A0AB-14B2087CCB87,2A5C1E37-90AA-436E-9EF0-A9E9084F63FB,1881,22,1.5,FALSE,NA,NA,NA,46,46,46,46,NA,1055,1310,1130,70,25,4,10,10,10,2,1,2,2,NA,1,1,1,1,26,100,100,1930,farmer,farming,farmer,farming,0,0,1,1,1
